DimDateId,PersianInt,PersianStr,persianYear,persianMonth,persianMonthName,persianDay,PersianDayName,PersianDayOfWeek,persianDayOfMonth,persianWeekOfYear,persianSeasonOfYear,persianSeasonName,PersianMonthDay,PersianFullName,GregorianYearInt,GregorianStr,GregorianStrDash,GregorianMonth,GregorianMonthName,GregorianDayOfMonth,GregorianMonthDay,GregorianYearMonth,GregorianDayOfWeekName,HalfOFYearName,HalfOFYear,IsHoliday,DecadeName,Decade,HalfMoonName
1241,14030208,1403/02/08,1403,2,ارديبهشت,39,شنبه,1,8,7,1,سه ماهه اول,2,شنبه 8 اردیبهشت 1403,202404,2024-04-27 00:00:00.000,2024-04-27,4,April,27,427,202404,Saturday,نيمسال اول,1,NULL,دهه اول,1218,نیمه اول ماه
1242,14030209,1403/02/09,1403,2,ارديبهشت,40,یکشنبه,2,9,7,1,سه ماهه اول,2,یکشنبه 9 اردیبهشت 1403,202404,2024-04-28 00:00:00.000,2024-04-28,4,April,28,428,202404,Sunday,نيمسال اول,1,NULL,دهه اول,1219,نیمه اول ماه
1243,14030210,1403/02/10,1403,2,ارديبهشت,41,دوشنبه,3,10,7,1,سه ماهه اول,2,دوشنبه 10 اردیبهشت 1403,202404,2024-04-29 00:00:00.000,2024-04-29,4,April,29,429,202404,Monday,نيمسال اول,1,NULL,دهه اول,1220,نیمه اول ماه
1244,14030211,1403/02/11,1403,2,ارديبهشت,42,سه شنبه,4,11,7,1,سه ماهه اول,2,سه شنبه 11 اردیبهشت 1403,202404,2024-04-30 00:00:00.000,2024-04-30,4,April,30,430,202404,Tuesday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1245,14030212,1403/02/12,1403,2,ارديبهشت,43,چهارشنبه,5,12,7,1,سه ماهه اول,2,چهارشنبه 12 اردیبهشت 1403,202405,2024-05-01 00:00:00.000,2024-05-01,5,May,1,501,202405,Wednesday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1246,14030213,1403/02/13,1403,2,ارديبهشت,44,پنج شنبه,6,13,7,1,سه ماهه اول,2,پنج شنبه 13 اردیبهشت 1403,202405,2024-05-02 00:00:00.000,2024-05-02,5,May,2,502,202405,Thursday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1247,14030214,1403/02/14,1403,2,ارديبهشت,45,جمعه,7,14,7,1,سه ماهه اول,2,جمعه 14 اردیبهشت 1403,202405,2024-05-03 00:00:00.000,2024-05-03,5,May,3,503,202405,Friday,نيمسال اول,1,True,دهه دوم,NULL,نیمه اول ماه
1248,14030215,1403/02/15,1403,2,ارديبهشت,46,شنبه,1,15,8,1,سه ماهه اول,2,شنبه 15 اردیبهشت 1403,202405,2024-05-04 00:00:00.000,2024-05-04,5,May,4,504,202405,Saturday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1249,14030216,1403/02/16,1403,2,ارديبهشت,47,یکشنبه,2,16,8,1,سه ماهه اول,2,یکشنبه 16 اردیبهشت 1403,202405,2024-05-05 00:00:00.000,2024-05-05,5,May,5,505,202405,Sunday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1250,14030217,1403/02/17,1403,2,ارديبهشت,48,دوشنبه,3,17,8,1,سه ماهه اول,2,دوشنبه 17 اردیبهشت 1403,202405,2024-05-06 00:00:00.000,2024-05-06,5,May,6,506,202405,Monday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1251,14030218,1403/02/18,1403,2,ارديبهشت,49,سه شنبه,4,18,8,1,سه ماهه اول,2,سه شنبه 18 اردیبهشت 1403,202405,2024-05-07 00:00:00.000,2024-05-07,5,May,7,507,202405,Tuesday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1252,14030219,1403/02/19,1403,2,ارديبهشت,50,چهارشنبه,5,19,8,1,سه ماهه اول,2,چهارشنبه 19 اردیبهشت 1403,202405,2024-05-08 00:00:00.000,2024-05-08,5,May,8,508,202405,Wednesday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1253,14030220,1403/02/20,1403,2,ارديبهشت,51,پنج شنبه,6,20,8,1,سه ماهه اول,2,پنج شنبه 20 اردیبهشت 1403,202405,2024-05-09 00:00:00.000,2024-05-09,5,May,9,509,202405,Thursday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1254,14030221,1403/02/21,1403,2,ارديبهشت,52,جمعه,7,21,8,1,سه ماهه اول,2,جمعه 21 اردیبهشت 1403,202405,2024-05-10 00:00:00.000,2024-05-10,5,May,10,510,202405,Friday,نيمسال اول,1,True,دهه سوم,NULL,نیمه دوم ماه
1255,14030222,1403/02/22,1403,2,ارديبهشت,53,شنبه,1,22,9,1,سه ماهه اول,2,شنبه 22 اردیبهشت 1403,202405,2024-05-11 00:00:00.000,2024-05-11,5,May,11,511,202405,Saturday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1256,14030223,1403/02/23,1403,2,ارديبهشت,54,یکشنبه,2,23,9,1,سه ماهه اول,2,یکشنبه 23 اردیبهشت 1403,202405,2024-05-12 00:00:00.000,2024-05-12,5,May,12,512,202405,Sunday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1257,14030224,1403/02/24,1403,2,ارديبهشت,55,دوشنبه,3,24,9,1,سه ماهه اول,2,دوشنبه 24 اردیبهشت 1403,202405,2024-05-13 00:00:00.000,2024-05-13,5,May,13,513,202405,Monday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1258,14030225,1403/02/25,1403,2,ارديبهشت,56,سه شنبه,4,25,9,1,سه ماهه اول,2,سه شنبه 25 اردیبهشت 1403,202405,2024-05-14 00:00:00.000,2024-05-14,5,May,14,514,202405,Tuesday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1259,14030226,1403/02/26,1403,2,ارديبهشت,57,چهارشنبه,5,26,9,1,سه ماهه اول,2,چهارشنبه 26 اردیبهشت 1403,202405,2024-05-15 00:00:00.000,2024-05-15,5,May,15,515,202405,Wednesday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1260,14030227,1403/02/27,1403,2,ارديبهشت,58,پنج شنبه,6,27,9,1,سه ماهه اول,2,پنج شنبه 27 اردیبهشت 1403,202405,2024-05-16 00:00:00.000,2024-05-16,5,May,16,516,202405,Thursday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1261,14030228,1403/02/28,1403,2,ارديبهشت,59,جمعه,7,28,9,1,سه ماهه اول,2,جمعه 28 اردیبهشت 1403,202405,2024-05-17 00:00:00.000,2024-05-17,5,May,17,517,202405,Friday,نيمسال اول,1,True,دهه سوم,NULL,نیمه دوم ماه
1262,14030229,1403/02/29,1403,2,ارديبهشت,60,شنبه,1,29,10,1,سه ماهه اول,2,شنبه 29 اردیبهشت 1403,202405,2024-05-18 00:00:00.000,2024-05-18,5,May,18,518,202405,Saturday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1263,14030230,1403/02/30,1403,2,ارديبهشت,61,یکشنبه,2,30,10,1,سه ماهه اول,2,یکشنبه 30 اردیبهشت 1403,202405,2024-05-19 00:00:00.000,2024-05-19,5,May,19,519,202405,Sunday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1264,14030231,1403/02/31,1403,2,ارديبهشت,62,دوشنبه,3,31,10,1,سه ماهه اول,2,دوشنبه 31 اردیبهشت 1403,202405,2024-05-20 00:00:00.000,2024-05-20,5,May,20,520,202405,Monday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1265,14030301,1403/03/01,1403,3,خرداد,63,سه شنبه,4,1,10,1,سه ماهه اول,3,سه شنبه 1 خرداد 1403,202405,2024-05-21 00:00:00.000,2024-05-21,5,May,21,521,202405,Tuesday,نيمسال اول,1,NULL,دهه اول,1221,نیمه اول ماه
1266,14030302,1403/03/02,1403,3,خرداد,64,چهارشنبه,5,2,10,1,سه ماهه اول,3,چهارشنبه 2 خرداد 1403,202405,2024-05-22 00:00:00.000,2024-05-22,5,May,22,522,202405,Wednesday,نيمسال اول,1,NULL,دهه اول,1222,نیمه اول ماه
1267,14030303,1403/03/03,1403,3,خرداد,65,پنج شنبه,6,3,10,1,سه ماهه اول,3,پنج شنبه 3 خرداد 1403,202405,2024-05-23 00:00:00.000,2024-05-23,5,May,23,523,202405,Thursday,نيمسال اول,1,NULL,دهه اول,1223,نیمه اول ماه
1268,14030304,1403/03/04,1403,3,خرداد,66,جمعه,7,4,10,1,سه ماهه اول,3,جمعه 4 خرداد 1403,202405,2024-05-24 00:00:00.000,2024-05-24,5,May,24,524,202405,Friday,نيمسال اول,1,True,دهه اول,1224,نیمه اول ماه
1269,14030305,1403/03/05,1403,3,خرداد,67,شنبه,1,5,11,1,سه ماهه اول,3,شنبه 5 خرداد 1403,202405,2024-05-25 00:00:00.000,2024-05-25,5,May,25,525,202405,Saturday,نيمسال اول,1,NULL,دهه اول,1225,نیمه اول ماه
1270,14030306,1403/03/06,1403,3,خرداد,68,یکشنبه,2,6,11,1,سه ماهه اول,3,یکشنبه 6 خرداد 1403,202405,2024-05-26 00:00:00.000,2024-05-26,5,May,26,526,202405,Sunday,نيمسال اول,1,NULL,دهه اول,1226,نیمه اول ماه
1271,14030307,1403/03/07,1403,3,خرداد,69,دوشنبه,3,7,11,1,سه ماهه اول,3,دوشنبه 7 خرداد 1403,202405,2024-05-27 00:00:00.000,2024-05-27,5,May,27,527,202405,Monday,نيمسال اول,1,NULL,دهه اول,1227,نیمه اول ماه
1272,14030308,1403/03/08,1403,3,خرداد,70,سه شنبه,4,8,11,1,سه ماهه اول,3,سه شنبه 8 خرداد 1403,202405,2024-05-28 00:00:00.000,2024-05-28,5,May,28,528,202405,Tuesday,نيمسال اول,1,NULL,دهه اول,1228,نیمه اول ماه
1273,14030309,1403/03/09,1403,3,خرداد,71,چهارشنبه,5,9,11,1,سه ماهه اول,3,چهارشنبه 9 خرداد 1403,202405,2024-05-29 00:00:00.000,2024-05-29,5,May,29,529,202405,Wednesday,نيمسال اول,1,NULL,دهه اول,1229,نیمه اول ماه
1274,14030310,1403/03/10,1403,3,خرداد,72,پنج شنبه,6,10,11,1,سه ماهه اول,3,پنج شنبه 10 خرداد 1403,202405,2024-05-30 00:00:00.000,2024-05-30,5,May,30,530,202405,Thursday,نيمسال اول,1,NULL,دهه اول,1230,نیمه اول ماه
1275,14030311,1403/03/11,1403,3,خرداد,73,جمعه,7,11,11,1,سه ماهه اول,3,جمعه 11 خرداد 1403,202405,2024-05-31 00:00:00.000,2024-05-31,5,May,31,531,202405,Friday,نيمسال اول,1,True,دهه دوم,NULL,نیمه اول ماه
1276,14030312,1403/03/12,1403,3,خرداد,74,شنبه,1,12,12,1,سه ماهه اول,3,شنبه 12 خرداد 1403,202406,2024-06-01 00:00:00.000,2024-06-01,6,June,1,601,202406,Saturday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1277,14030313,1403/03/13,1403,3,خرداد,75,یکشنبه,2,13,12,1,سه ماهه اول,3,یکشنبه 13 خرداد 1403,202406,2024-06-02 00:00:00.000,2024-06-02,6,June,2,602,202406,Sunday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1278,14030314,1403/03/14,1403,3,خرداد,76,دوشنبه,3,14,12,1,سه ماهه اول,3,دوشنبه 14 خرداد 1403,202406,2024-06-03 00:00:00.000,2024-06-03,6,June,3,603,202406,Monday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1279,14030315,1403/03/15,1403,3,خرداد,77,سه شنبه,4,15,12,1,سه ماهه اول,3,سه شنبه 15 خرداد 1403,202406,2024-06-04 00:00:00.000,2024-06-04,6,June,4,604,202406,Tuesday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1280,14030316,1403/03/16,1403,3,خرداد,78,چهارشنبه,5,16,12,1,سه ماهه اول,3,چهارشنبه 16 خرداد 1403,202406,2024-06-05 00:00:00.000,2024-06-05,6,June,5,605,202406,Wednesday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1281,14030317,1403/03/17,1403,3,خرداد,79,پنج شنبه,6,17,12,1,سه ماهه اول,3,پنج شنبه 17 خرداد 1403,202406,2024-06-06 00:00:00.000,2024-06-06,6,June,6,606,202406,Thursday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1282,14030318,1403/03/18,1403,3,خرداد,80,جمعه,7,18,12,1,سه ماهه اول,3,جمعه 18 خرداد 1403,202406,2024-06-07 00:00:00.000,2024-06-07,6,June,7,607,202406,Friday,نيمسال اول,1,True,دهه دوم,NULL,نیمه دوم ماه
1283,14030319,1403/03/19,1403,3,خرداد,81,شنبه,1,19,13,1,سه ماهه اول,3,شنبه 19 خرداد 1403,202406,2024-06-08 00:00:00.000,2024-06-08,6,June,8,608,202406,Saturday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1284,14030320,1403/03/20,1403,3,خرداد,82,یکشنبه,2,20,13,1,سه ماهه اول,3,یکشنبه 20 خرداد 1403,202406,2024-06-09 00:00:00.000,2024-06-09,6,June,9,609,202406,Sunday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه دوم ماه
1285,14030321,1403/03/21,1403,3,خرداد,83,دوشنبه,3,21,13,1,سه ماهه اول,3,دوشنبه 21 خرداد 1403,202406,2024-06-10 00:00:00.000,2024-06-10,6,June,10,610,202406,Monday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1286,14030322,1403/03/22,1403,3,خرداد,84,سه شنبه,4,22,13,1,سه ماهه اول,3,سه شنبه 22 خرداد 1403,202406,2024-06-11 00:00:00.000,2024-06-11,6,June,11,611,202406,Tuesday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1287,14030323,1403/03/23,1403,3,خرداد,85,چهارشنبه,5,23,13,1,سه ماهه اول,3,چهارشنبه 23 خرداد 1403,202406,2024-06-12 00:00:00.000,2024-06-12,6,June,12,612,202406,Wednesday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1288,14030324,1403/03/24,1403,3,خرداد,86,پنج شنبه,6,24,13,1,سه ماهه اول,3,پنج شنبه 24 خرداد 1403,202406,2024-06-13 00:00:00.000,2024-06-13,6,June,13,613,202406,Thursday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1289,14030325,1403/03/25,1403,3,خرداد,87,جمعه,7,25,13,1,سه ماهه اول,3,جمعه 25 خرداد 1403,202406,2024-06-14 00:00:00.000,2024-06-14,6,June,14,614,202406,Friday,نيمسال اول,1,True,دهه سوم,NULL,نیمه دوم ماه
1290,14030326,1403/03/26,1403,3,خرداد,88,شنبه,1,26,14,1,سه ماهه اول,3,شنبه 26 خرداد 1403,202406,2024-06-15 00:00:00.000,2024-06-15,6,June,15,615,202406,Saturday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1291,14030327,1403/03/27,1403,3,خرداد,89,یکشنبه,2,27,14,1,سه ماهه اول,3,یکشنبه 27 خرداد 1403,202406,2024-06-16 00:00:00.000,2024-06-16,6,June,16,616,202406,Sunday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1292,14030328,1403/03/28,1403,3,خرداد,90,دوشنبه,3,28,14,1,سه ماهه اول,3,دوشنبه 28 خرداد 1403,202406,2024-06-17 00:00:00.000,2024-06-17,6,June,17,617,202406,Monday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1293,14030329,1403/03/29,1403,3,خرداد,91,سه شنبه,4,29,14,1,سه ماهه اول,3,سه شنبه 29 خرداد 1403,202406,2024-06-18 00:00:00.000,2024-06-18,6,June,18,618,202406,Tuesday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1294,14030330,1403/03/30,1403,3,خرداد,92,چهارشنبه,5,30,14,1,سه ماهه اول,3,چهارشنبه 30 خرداد 1403,202406,2024-06-19 00:00:00.000,2024-06-19,6,June,19,619,202406,Wednesday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1295,14030331,1403/03/31,1403,3,خرداد,93,پنج شنبه,6,31,14,1,سه ماهه اول,3,پنج شنبه 31 خرداد 1403,202406,2024-06-20 00:00:00.000,2024-06-20,6,June,20,620,202406,Thursday,نيمسال اول,1,NULL,دهه سوم,NULL,نیمه دوم ماه
1296,14030401,1403/04/01,1403,4,تير,94,جمعه,7,1,14,2,سه ماهه دوم,4,جمعه 1 تیر 1403,202406,2024-06-21 00:00:00.000,2024-06-21,6,June,21,621,202406,Friday,نيمسال اول,1,True,دهه اول,1231,نیمه اول ماه
1297,14030402,1403/04/02,1403,4,تير,95,شنبه,1,2,15,2,سه ماهه دوم,4,شنبه 2 تیر 1403,202406,2024-06-22 00:00:00.000,2024-06-22,6,June,22,622,202406,Saturday,نيمسال اول,1,NULL,دهه اول,1232,نیمه اول ماه
1298,14030403,1403/04/03,1403,4,تير,96,یکشنبه,2,3,15,2,سه ماهه دوم,4,یکشنبه 3 تیر 1403,202406,2024-06-23 00:00:00.000,2024-06-23,6,June,23,623,202406,Sunday,نيمسال اول,1,NULL,دهه اول,1233,نیمه اول ماه
1299,14030404,1403/04/04,1403,4,تير,97,دوشنبه,3,4,15,2,سه ماهه دوم,4,دوشنبه 4 تیر 1403,202406,2024-06-24 00:00:00.000,2024-06-24,6,June,24,624,202406,Monday,نيمسال اول,1,NULL,دهه اول,1234,نیمه اول ماه
1300,14030405,1403/04/05,1403,4,تير,98,سه شنبه,4,5,15,2,سه ماهه دوم,4,سه شنبه 5 تیر 1403,202406,2024-06-25 00:00:00.000,2024-06-25,6,June,25,625,202406,Tuesday,نيمسال اول,1,NULL,دهه اول,1235,نیمه اول ماه
1301,14030406,1403/04/06,1403,4,تير,99,چهارشنبه,5,6,15,2,سه ماهه دوم,4,چهارشنبه 6 تیر 1403,202406,2024-06-26 00:00:00.000,2024-06-26,6,June,26,626,202406,Wednesday,نيمسال اول,1,NULL,دهه اول,1236,نیمه اول ماه
1302,14030407,1403/04/07,1403,4,تير,100,پنج شنبه,6,7,15,2,سه ماهه دوم,4,پنج شنبه 7 تیر 1403,202406,2024-06-27 00:00:00.000,2024-06-27,6,June,27,627,202406,Thursday,نيمسال اول,1,NULL,دهه اول,1237,نیمه اول ماه
1303,14030408,1403/04/08,1403,4,تير,101,جمعه,7,8,15,2,سه ماهه دوم,4,جمعه 8 تیر 1403,202406,2024-06-28 00:00:00.000,2024-06-28,6,June,28,628,202406,Friday,نيمسال اول,1,True,دهه اول,1238,نیمه اول ماه
1304,14030409,1403/04/09,1403,4,تير,102,شنبه,1,9,16,2,سه ماهه دوم,4,شنبه 9 تیر 1403,202406,2024-06-29 00:00:00.000,2024-06-29,6,June,29,629,202406,Saturday,نيمسال اول,1,NULL,دهه اول,1239,نیمه اول ماه
1305,14030410,1403/04/10,1403,4,تير,103,یکشنبه,2,10,16,2,سه ماهه دوم,4,یکشنبه 10 تیر 1403,202406,2024-06-30 00:00:00.000,2024-06-30,6,June,30,630,202406,Sunday,نيمسال اول,1,NULL,دهه اول,1240,نیمه اول ماه
1306,14030411,1403/04/11,1403,4,تير,104,دوشنبه,3,11,16,2,سه ماهه دوم,4,دوشنبه 11 تیر 1403,202407,2024-07-01 00:00:00.000,2024-07-01,7,July,1,701,202407,Monday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1307,14030412,1403/04/12,1403,4,تير,105,سه شنبه,4,12,16,2,سه ماهه دوم,4,سه شنبه 12 تیر 1403,202407,2024-07-02 00:00:00.000,2024-07-02,7,July,2,702,202407,Tuesday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1308,14030413,1403/04/13,1403,4,تير,106,چهارشنبه,5,13,16,2,سه ماهه دوم,4,چهارشنبه 13 تیر 1403,202407,2024-07-03 00:00:00.000,2024-07-03,7,July,3,703,202407,Wednesday,نيمسال اول,1,NULL,دهه دوم,NULL,نیمه اول ماه
1309,13990914,1399/09/14,1399,9,آذر,260,جمعه,7,14,38,3," سه ماهه سوم",9,جمعه 14 آذر 1399,202012,2020-12-04 00:00:00.000,2020-12-04,12,December,4,1204,202012,Friday,نيمسال دوم,2,True,دهه دوم,NULL,نیمه اول ماه
1310,13990915,1399/09/15,1399,9,آذر,261,شنبه,1,15,39,3," سه ماهه سوم",9,شنبه 15 آذر 1399,202012,2020-12-05 00:00:00.000,2020-12-05,12,December,5,1205,202012,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
1311,13990916,1399/09/16,1399,9,آذر,262,یکشنبه,2,16,39,3," سه ماهه سوم",9,یکشنبه 16 آذر 1399,202012,2020-12-06 00:00:00.000,2020-12-06,12,December,6,1206,202012,Sunday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
1312,13990917,1399/09/17,1399,9,آذر,263,دوشنبه,3,17,39,3," سه ماهه سوم",9,دوشنبه 17 آذر 1399,202012,2020-12-07 00:00:00.000,2020-12-07,12,December,7,1207,202012,Monday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
1313,13990918,1399/09/18,1399,9,آذر,264,سه شنبه,4,18,39,3," سه ماهه سوم",9,سه شنبه 18 آذر 1399,202012,2020-12-08 00:00:00.000,2020-12-08,12,December,8,1208,202012,Tuesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
