Case_ID,Activity,Resource,ResourceGroup,Start_Timestamp,Complete_Timestamp,Requester,Part,Project,IsForce,RequestQuantity
OR-E000200,کنترل ثبت سفارش داخلی,Employee5692,داخلی,4/27/2019 13:56,4/27/2019 14:08,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000200,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/27/2019 14:08,5/30/2019 7:38,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000200,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/27/2019 14:08,5/30/2019 0:00,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,ارسال درخواست,Employee2312,داخلی,4/13/2019 18:45,4/13/2019 18:45,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,تایید سرپرست یا مدیر,Employee2556,داخلی,4/13/2019 18:45,4/16/2019 17:06,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,بررسی سفارش توسط انبار,Employee4760,داخلی,4/16/2019 17:06,4/18/2019 11:04,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,بررسی مدیر انبار,Employee816,داخلی,4/18/2019 11:04,4/20/2019 13:59,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,تأیید معاون درخواست کننده  ,Employee1580,داخلی,4/20/2019 13:59,4/22/2019 18:29,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,4/22/2019 18:29,4/23/2019 9:21,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,4/23/2019 9:21,4/23/2019 10:06,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,4/23/2019 10:06,4/23/2019 14:09,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,توزیع سفارش داخلی,Employee2484,داخلی,4/23/2019 14:09,4/27/2019 13:56,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,کنترل ثبت سفارش داخلی,Employee5692,داخلی,4/27/2019 13:56,4/27/2019 14:08,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/27/2019 14:08,5/30/2019 0:00,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000201,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/27/2019 14:08,5/30/2019 7:38,Department-20200150,Part-2010022932,Project-100400016,1,4
OR-E000202,ارسال درخواست,Employee2312,داخلی,4/13/2019 19:20,4/13/2019 19:21,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,تایید سرپرست یا مدیر,Employee2556,داخلی,4/13/2019 19:21,4/16/2019 17:06,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,بررسی سفارش توسط انبار,Employee4760,داخلی,4/16/2019 17:06,4/18/2019 11:17,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,بررسی مدیر انبار,Employee816,داخلی,4/18/2019 11:17,4/20/2019 13:59,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,تأیید معاون درخواست کننده  ,Employee1580,داخلی,4/20/2019 13:59,4/22/2019 18:29,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,4/22/2019 18:29,4/23/2019 9:23,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,4/23/2019 9:23,4/23/2019 10:07,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,4/23/2019 10:07,4/23/2019 14:09,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,توزیع سفارش داخلی,Employee2484,داخلی,4/23/2019 14:09,4/27/2019 13:56,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,کنترل ثبت سفارش داخلی,Employee5692,داخلی,4/27/2019 13:56,4/27/2019 14:08,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/27/2019 14:08,5/20/2019 9:53,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000202,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/27/2019 14:08,5/20/2019 0:00,Department-20200150,Part-10362,Project-100400016,1,2
OR-E000205,ارسال درخواست,Employee1880,داخلی,4/13/2019 19:49,4/13/2019 19:50,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,تایید سرپرست یا مدیر,Employee4456,داخلی,4/13/2019 19:50,4/16/2019 15:18,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,بررسی سفارش توسط انبار,Employee2760,داخلی,4/16/2019 15:18,4/17/2019 10:14,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,بررسی مدیر انبار,Employee816,داخلی,4/17/2019 10:14,4/17/2019 16:51,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,تأیید معاون درخواست کننده  ,Employee1096,داخلی,4/17/2019 16:51,4/18/2019 17:56,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,4/18/2019 17:56,4/20/2019 10:17,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,4/20/2019 10:17,4/20/2019 17:33,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,4/20/2019 17:33,4/20/2019 17:57,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,توزیع سفارش داخلی,Employee2484,داخلی,4/20/2019 17:57,4/21/2019 11:06,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,کنترل ثبت سفارش داخلی,Employee5692,داخلی,4/21/2019 11:06,4/22/2019 16:55,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000205,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/22/2019 16:55,6/3/2019 7:42,Department-20200118,Part-11416,Project-100200046,0,4
OR-E000206,ارسال درخواست,Employee1880,داخلی,4/13/2019 19:52,4/13/2019 19:53,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,تایید سرپرست یا مدیر,Employee4456,داخلی,4/13/2019 19:53,4/16/2019 15:23,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,بررسی سفارش توسط انبار,Employee2760,داخلی,4/16/2019 15:23,4/17/2019 9:30,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,بررسی مدیر انبار,Employee816,داخلی,4/17/2019 9:30,4/17/2019 16:51,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,تأیید معاون درخواست کننده  ,Employee1096,داخلی,4/17/2019 16:51,4/18/2019 17:52,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,4/18/2019 17:52,4/20/2019 10:20,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,4/20/2019 10:20,4/21/2019 11:44,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,4/21/2019 11:44,4/22/2019 8:28,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,توزیع سفارش داخلی,Employee2484,داخلی,4/22/2019 8:28,4/27/2019 13:41,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,کنترل ثبت سفارش داخلی,Employee5692,داخلی,4/27/2019 13:41,4/27/2019 14:18,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/27/2019 14:18,6/3/2019 7:42,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000206,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5508,داخلی,4/27/2019 14:18,6/3/2019 0:00,Department-20200118,Part-11416,Project-100200046,0,8
OR-E000213,ارسال درخواست,Employee4328,داخلی,4/14/2019 9:09,4/14/2019 9:10,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,بررسی و تایید معاون تحقیق و توسعه,Employee5648,داخلی,4/14/2019 9:10,4/14/2019 9:23,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,بررسی سفارش توسط انبار,Employee4412,داخلی,4/14/2019 9:23,4/14/2019 12:26,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,تایید معاون طرح و برنامه,Employee1580,داخلی,4/14/2019 12:26,4/14/2019 13:27,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,ارسال درخواست,Employee4328,داخلی,4/14/2019 13:27,4/15/2019 12:57,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,ارسال درخواست,Employee1580,داخلی,4/14/2019 15:48,4/15/2019 12:24,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,بررسی و تایید معاون تحقیق و توسعه,Employee5648,داخلی,4/15/2019 12:57,4/15/2019 13:02,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,بررسی سفارش توسط انبار,Employee4412,داخلی,4/15/2019 13:02,4/15/2019 15:28,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,بررسی مدیر انبار,Employee816,داخلی,4/15/2019 15:28,4/17/2019 16:56,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,4/17/2019 16:56,4/17/2019 17:38,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,4/17/2019 17:38,4/17/2019 17:42,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,توزیع سفارش داخلی,Employee2484,داخلی,4/17/2019 17:42,4/18/2019 16:43,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,کنترل ثبت سفارش داخلی,Employee5692,داخلی,4/18/2019 16:43,4/20/2019 16:35,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000213,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5744,داخلی,4/20/2019 16:35,5/5/2019 15:17,Department-20200190,Part-2010017280,Project-100400060,1,8
OR-E000214,ارسال درخواست,Employee1516,داخلی,4/14/2019 9:27,4/14/2019 15:40,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,تایید سرپرست یا مدیر,Employee1688,داخلی,4/14/2019 15:40,4/15/2019 12:31,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,بررسی سفارش توسط انبار,Employee2760,داخلی,4/15/2019 12:31,4/15/2019 16:53,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,بررسی سفارش توسط انبار,Employee4412,داخلی,4/15/2019 16:53,4/16/2019 9:45,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,بررسی مدیر انبار,Employee816,داخلی,4/16/2019 9:45,4/17/2019 16:50,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,تأیید معاون درخواست کننده  ,Employee1096,داخلی,4/17/2019 16:50,4/18/2019 17:39,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,4/18/2019 17:39,4/20/2019 10:24,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,4/20/2019 10:24,4/20/2019 17:53,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,4/20/2019 17:53,4/20/2019 17:59,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,توزیع سفارش داخلی,Employee2484,داخلی,4/20/2019 17:59,4/21/2019 11:03,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,کنترل ثبت سفارش داخلی,Employee5692,داخلی,4/21/2019 11:03,4/23/2019 9:28,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000214,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee3488,داخلی,4/23/2019 9:28,5/6/2019 12:02,Department-20200242,Part-2000014328,Project-100200002,0,8
OR-E000215,ارسال درخواست,Employee1516,داخلی,4/14/2019 9:35,4/14/2019 15:43,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,تایید سرپرست یا مدیر,Employee1688,داخلی,4/14/2019 15:43,4/15/2019 12:32,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,بررسی سفارش توسط انبار,Employee2760,داخلی,4/15/2019 12:32,4/15/2019 16:53,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,بررسی سفارش توسط انبار,Employee4412,داخلی,4/15/2019 16:53,4/16/2019 9:57,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,بررسی مدیر انبار,Employee816,داخلی,4/16/2019 9:57,4/17/2019 16:50,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,تأیید معاون درخواست کننده  ,Employee1096,داخلی,4/17/2019 16:50,4/18/2019 17:46,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,4/18/2019 17:46,4/20/2019 10:21,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,4/20/2019 10:21,4/20/2019 17:47,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,4/20/2019 17:47,4/20/2019 17:59,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,توزیع سفارش داخلی,Employee2484,داخلی,4/20/2019 17:59,4/21/2019 11:02,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,کنترل ثبت سفارش داخلی,Employee5692,داخلی,4/21/2019 11:02,4/23/2019 9:28,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000215,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee3488,داخلی,4/23/2019 9:28,5/19/2019 9:42,Department-20200242,Part-2000003994,Project-100200002,0,200
OR-E000217,ارسال درخواست,Employee1516,داخلی,4/14/2019 10:03,4/15/2019 12:01,Department-20200242,Part-2000001384,Project-100200002,0,2
OR-E000217,تایید سرپرست یا مدیر,Employee1688,داخلی,4/15/2019 12:01,4/15/2019 12:35,Department-20200242,Part-2000001384,Project-100200002,0,2
OR-E000217,بررسی سفارش توسط انبار,Employee2760,داخلی,4/15/2019 12:35,4/15/2019 16:54,Department-20200242,Part-2000001384,Project-100200002,0,2
OR-E000217,بررسی سفارش توسط انبار,Employee4412,داخلی,4/15/2019 16:54,4/16/2019 9:53,Department-20200242,Part-2000001384,Project-100200002,0,2
OR-E000217,بررسی مدیر انبار,Employee816,داخلی,4/16/2019 9:53,4/17/2019 16:50,Department-20200242,Part-2000001384,Project-100200002,0,2
